{@BATCH|Board1|Rev|2500|1||Grading|220517085159|Grader|Cisco-10|testplan_bdg|i3070 09.10p WN(full)
{@BTEST|Analog Incircuit Vacuum off|01|220517085159|000045|0|all||n|1|220517085244||1
{@BLOCK|rn67_s1%pin_4_5|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn69_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn69_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn69_s1%pin_3_6|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn69_s1%pin_4_5|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn79_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn69_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn69_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn79_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn79_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn79_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn79_s0%pin_4_5|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn94_s0%pin_1_8|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn94_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn79_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn94_s1%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn94_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn94_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn94_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn96_s1%pin_1_8|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn96_s1%pin_3_6|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn96_s1%pin_4_5|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn94_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn94_s0%pin_4_5|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn96_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn96_s0%pin_2_7|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn96_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn96_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn97_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn97_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn97_s0%pin_3_6|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn97_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn99_s0%pin_2_7|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn99_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn99_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn100_s0%pin_1_8|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn100_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn100_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn97_s1%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn97_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn97_s1%pin_3_6|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn97_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn99_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn99_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn99_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn100_s1%pin_1_8|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn100_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn102_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn102_s0%pin_2_7|01
{@A-RES|1|-2.405911E+07}
}
{@BLOCK|rn102_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn102_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn109_s0%pin_1_8|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn109_s0%pin_2_7|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn109_s0%pin_3_6|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn100_s1%pin_3_6|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn100_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn102_s1%pin_1_8|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn102_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn102_s1%pin_3_6|01
{@A-RES|1|-8.968727E+07}
}
{@BLOCK|rn102_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn109_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn109_s1%pin_2_7|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn109_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn111_s0%pin_1_8|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn111_s0%pin_2_7|01
{@A-RES|1|+5.328315E+08}
}
{@BLOCK|rn111_s0%pin_3_6|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|rn111_s0%pin_4_5|01
{@A-RES|1|-5.039366E+07}
}
{@BLOCK|cr1%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr1_q0%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr1_q1%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr1_q2%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr2_q0%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr2_q1%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr2_q2%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr3%cr|01
{@A-DIO|7|+7.115616E-01}
}
{@BLOCK|cr2%grn|01
{@A-DIO|7|+5.038428E+00}
}
{@BLOCK|cr5%grn|01
{@A-DIO|7|+5.038080E+00}
}
{@BLOCK|cr5%red|01
{@A-DIO|7|+5.038080E+00}
}
{@BLOCK|cr6%grn|01
{@A-DIO|7|+5.037732E+00}
}
{@BLOCK|cr6%red|01
{@A-DIO|7|+5.037385E+00}
}
{@BLOCK|cr7%grn|01
{@A-DIO|7|+5.037037E+00}
}
{@BLOCK|cr7%red|01
{@A-DIO|7|+5.036863E+00}
}
{@BLOCK|cr10%grn|01
{@A-DIO|7|+5.036863E+00}
}
{@BLOCK|cr10%red|01
{@A-DIO|7|+5.036516E+00}
}
{@BLOCK|cr11%grn|01
{@A-DIO|7|+5.036516E+00}
}
{@BLOCK|cr11%red|01
{@A-DIO|7|+5.036342E+00}
}
{@BLOCK|rn99_s0%pin_1_8|01
{@A-RES|1|-1.721801E+08}
}
{@BLOCK|cr8%cr|01
{@A-DIO|7|+7.122818E-01}
}
{@BLOCK|cr9%cr|01
{@A-DIO|7|+7.122818E-01}
}
{@BLOCK|cr4%red|01
{@A-DIO|7|+4.949820E+00}
}
{@BLOCK|cr13%red|01
{@A-DIO|7|+4.949994E+00}
}
{@BLOCK|cr14%red|01
{@A-DIO|7|+4.949646E+00}
}
{@BLOCK|cr16%red|01
{@A-DIO|7|+4.949298E+00}
}
{@BLOCK|cr17%red|01
{@A-DIO|7|+4.949124E+00}
}
{@BLOCK|cr18%red|01
{@A-DIO|7|+4.948776E+00}
}
{@BLOCK|cr19%red|01
{@A-DIO|7|+4.948776E+00}
}
{@BLOCK|cr22%red|01
{@A-DIO|7|+4.948950E+00}
}
{@BLOCK|cr28%red|01
{@A-DIO|7|+4.949298E+00}
}
{@BLOCK|cr29%red|01
{@A-DIO|7|+4.948776E+00}
}
{@BLOCK|cr30%red|01
{@A-DIO|7|+4.948428E+00}
}
{@BLOCK|cr31%red|01
{@A-DIO|7|+4.948428E+00}
}
{@BLOCK|cr32%red|01
{@A-DIO|7|+4.948254E+00}
}
{@BLOCK|cr33%red|01
{@A-DIO|7|+4.948254E+00}
}
{@BLOCK|p0_s0%grn|01
{@A-DIO|7|+4.948602E+00}
}
{@BLOCK|p0_s0%yel|01
{@A-DIO|7|+4.948428E+00}
}
{@BLOCK|p0_s1%grn|01
{@A-DIO|7|+4.948254E+00}
}
{@BLOCK|p0_s1%yel|01
{@A-DIO|7|+4.947906E+00}
}
{@BLOCK|p1_q0%grn|01
{@A-DIO|7|+4.948080E+00}
}
{@BLOCK|p1_q0%yel|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p1_q1%grn|01
{@A-DIO|7|+4.947906E+00}
}
{@BLOCK|p1_q1%yel|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p1_q2%grn|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p1_q2%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p1_s0%grn|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p1_s0%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p1_s1%grn|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p1_s1%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p2_q0%grn|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p2_q0%yel|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p2_q1%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p2_q1%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p2_q2%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p2_q2%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p2_s0%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p2_s0%yel|01
{@A-DIO|7|+4.947558E+00}
}
{@BLOCK|p2_s1%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p2_s1%yel|01
{@A-DIO|7|+4.947732E+00}
}
{@BLOCK|p3_s0%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p3_s0%yel|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p3_s1%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p3_s1%yel|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p4_s0%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p4_s0%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p4_s1%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p4_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p5_s0%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p5_s0%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p5_s1%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p5_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p6_s0%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p6_s0%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p6_s1%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p6_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p7_s0%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p7_s0%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p7_s1%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p7_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p8_s0%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p8_s0%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p8_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p8_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p9_s0%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p9_s0%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p9_s1%grn|01
{@A-DIO|7|+4.947384E+00}
}
{@BLOCK|p9_s1%yel|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p10_s0%grn|01
{@A-DIO|7|+4.947210E+00}
}
{@BLOCK|p10_s0%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p10_s1%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p10_s1%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p11_s0%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p11_s0%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p11_s1%grn|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p11_s1%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p12_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p12_s0%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p12_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p12_s1%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p13_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p13_s0%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p13_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p13_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p14_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p14_s0%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p14_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p14_s1%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p15_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p15_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p15_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p15_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p16_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p16_s0%yel|01
{@A-DIO|7|+4.947036E+00}
}
{@BLOCK|p16_s1%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p16_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p17_s0%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p17_s0%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p17_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p17_s1%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p18_s0%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p18_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p18_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p18_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p19_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p19_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p19_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p19_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p20_s0%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p20_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p20_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p20_s1%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p21_s0%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p21_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p21_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p21_s1%yel|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p22_s0%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p22_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p22_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|cr25%red|01
{@A-DIO|7|+5.037732E+00}
}
{@BLOCK|cr108%grn|01
{@A-DIO|7|+5.038080E+00}
}
{@BLOCK|cr101%blu|01
{@A-DIO|7|+5.692047E+00}
}
{@BLOCK|p5v%grn|01
{@A-DIO|7|+2.845826E+00}
}
{@BLOCK|p12v%grn|01
{@A-DIO|7|+2.845826E+00}
}
{@BLOCK|rn96_s1%pin_2_7|01
{@A-RES|1|-1.227958E+08}
}
{@BLOCK|rn99_s1%pin_1_8|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|rn100_s1%pin_2_7|01
{@A-RES|1|-3.357626E+07}
}
{@BLOCK|q27%q|01
{@A-DIO|7|+1.417061E+00|B-E}
}
{@BLOCK|rn109_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn109_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn111_s1%pin_1_8|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn111_s1%pin_2_7|01
{@A-RES|1|+3.125191E+07}
}
{@BLOCK|rn111_s1%pin_3_6|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|rn111_s1%pin_4_5|01
{@A-RES|1|+9.593160E+07}
}
{@BLOCK|p22_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p23_s0%grn|01
{@A-DIO|7|+4.946862E+00}
}
{@BLOCK|p23_s0%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p23_s1%grn|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|p23_s1%yel|01
{@A-DIO|7|+4.946688E+00}
}
{@BLOCK|q23%q|01
{@A-DIO|7|+1.424818E+00|B-E}
}
{@BLOCK|q1|01
{@A-MEA|0|+2.497648E+00|FET_OFF}
{@A-MEA|1|+2.497561E+00|FET_ON}
}
{@BLOCK|q1_q0|01
{@A-MEA|0|+2.497127E+00|FET_OFF}
{@A-MEA|1|+2.497214E+00|FET_ON}
}
{@BLOCK|q1_q1|01
{@A-MEA|0|+2.496953E+00|FET_OFF}
{@A-MEA|1|+2.497127E+00|FET_ON}
}
{@BLOCK|q1_q2|01
{@A-MEA|0|+2.497127E+00|FET_OFF}
{@A-MEA|1|+2.497214E+00|FET_ON}
}
{@BLOCK|q2_q0|01
{@A-MEA|0|+2.497040E+00|FET_OFF}
{@A-MEA|1|+2.497127E+00|FET_ON}
}
{@BLOCK|q2_q1|01
{@A-MEA|0|+2.497127E+00|FET_OFF}
{@A-MEA|1|+2.497127E+00|FET_ON}
}
{@BLOCK|q2_q2|01
{@A-MEA|0|+2.497127E+00|FET_OFF}
{@A-MEA|1|+2.497127E+00|FET_ON}
}
{@BLOCK|q3|01
{@A-MEA|0|+2.497648E+00|FET_OFF}
{@A-MEA|1|+2.497648E+00|FET_ON}
}
{@BLOCK|q15|01
{@A-MEA|0|+2.497648E+00|FET_OFF}
{@A-MEA|1|+2.497648E+00|FET_ON}
}
{@BLOCK|q24|01
{@A-MEA|0|+2.497648E+00|FET_OFF}
{@A-MEA|1|+2.497648E+00|FET_ON}
}
}}
{@BDG_END}
*** END OF DATA *** 

